0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
164.76897406578064,0.0009999989237236928,OPTIMAL,48269,0,tight tolerances,156,2,11,6,0.75,250,5,5,true
