0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
11.853729009628296,0.0009999951190085628,OPTIMAL,167365,0,even time,193,3,3,1,0.25,500,1,5,false
