0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.5563988685608,0.0033556564829487455,0.14950990676879883,0.0033556564829487455,OPTIMAL,51634,0,tight tolerances,394,5,6,4,0.5,250,1,10,true
