0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
301.12212896347046,0.04323991909534623,301.44380497932434,0.03922451757131933,TIME_LIMIT,13854,0,tight tolerances,542,7,1,2,0.25,100,15,30,false
