0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.0686500072479,0.002159967223405215,TIME_LIMIT,125385,0,one tolerance,441,5,14,3,0.75,250,10,10,false
