0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
120.032870054245,0.0019273418773987545,0.3290390968322754,0.0019273418773987545,OPTIMAL,54142,0,increasing time,191,3,2,5,0.25,500,2,5,true
