0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
300.22472500801086,0.00487343375674601,0.36174893379211426,0.00487343375674601,OPTIMAL,58316,0,even time,607,7,12,1,0.75,100,1,30,false
