0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
8.618481874465942,0.0007648387874284628,OPTIMAL,150173,0,one tolerance,171,2,14,3,0.75,250,5,5,false
