0.001_time,0.001_gap,0.005_time,0.005_gap,0.01_time,0.01_gap,0.02_time,0.02_gap,0.05_time,0.05_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
300.01753401756287,0.07666360889048915,301.0345149040222,0.07220542988948882,301.1260612010956,0.07038166749493298,300.98711013793945,0.0688703926450512,301.7997980117798,0.06758839716103429,TIME_LIMIT,18237,0,even time,629,7,15,5,0.75,100,15,30,true
