0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
18.786115884780884,0.000999874935849276,OPTIMAL,30632,0,one tolerance,26,1,5,2,0.25,100,2,5,false
