0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
307.50462079048157,0.0014352975120202178,0.1227869987487793,0.0014352975120202178,OPTIMAL,59387,0,tight tolerances,208,3,5,4,0.25,500,1,5,true
