0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
303.3016619682312,0.0013239329977392154,0.14239215850830078,0.0013239329977392154,OPTIMAL,306246,0,tight tolerances,524,6,13,2,0.75,500,5,10,false
