0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
300.0154230594635,0.011247411835292105,302.1230261325836,0.010743557360511352,TIME_LIMIT,39972,0,tight tolerances,583,7,8,1,0.5,100,1,30,false
