0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
301.2638828754425,1.0123962477873083,301.501503944397,1.0121251552408252,TIME_LIMIT,4562,517,tight tolerances,570,7,5,6,0.25,100,30,30,true
