0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.7234950065613,0.004057623627812447,0.10001206398010254,0.004057623627812447,OPTIMAL,91010,0,tight tolerances,497,6,8,5,0.5,500,5,10,true
