0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
305.16719579696655,0.004608482051940853,0.40737414360046387,0.004608482051940853,OPTIMAL,112180,0,tight tolerances,452,6,1,2,0.25,500,5,10,false
