0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
307.75328493118286,0.06642862622828849,309.10274505615234,0.06593424349401154,TIME_LIMIT,34730,0,tight tolerances,651,8,4,3,0.25,250,30,30,false
