0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
15.04712200164795,0.0009999983059152835,OPTIMAL,185945,0,tight tolerances,176,2,15,2,0.75,250,2,5,false
