0.001_time,0.001_gap,0.005_time,0.005_gap,0.01_time,0.01_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.21938610076904,0.010016364597819665,303.87908911705017,0.008886827324335605,0.14867401123046875,0.008886827324335605,OPTIMAL,45288,0,even time,419,5,10,5,0.5,250,5,10,true
