0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
68.13940286636353,0.0009999978291020401,OPTIMAL,49021,0,tight tolerances,148,2,10,4,0.5,250,1,5,true
