0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.82606196403503,0.002662182225816831,TIME_LIMIT,120235,0,one tolerance,459,6,2,3,0.25,500,10,10,false
