0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
300.0174050331116,0.017996305807729044,303.4146659374237,0.01719296374787533,TIME_LIMIT,29913,0,tight tolerances,658,8,5,4,0.25,250,1,30,true
