0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
308.9308490753174,0.01748398892031889,304.8789460659027,0.017211879240995587,TIME_LIMIT,103270,0,tight tolerances,803,9,14,5,0.75,500,15,30,true
