0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.5989239215851,0.046300831885874125,301.45303297042847,0.04570402745643221,TIME_LIMIT,42448,0,tight tolerances,702,8,12,6,0.75,250,30,30,true
