0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
0.19601082801818848,0.0008959693150591479,OPTIMAL,414812,0,tight tolerances,241,3,11,1,0.75,500,1,5,false
