0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
4.306282997131348,0.000999143315325631,OPTIMAL,21844,0,tight tolerances,77,1,13,5,0.75,100,2,5,true
