0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
3.3259520530700684,0.0009999734959687135,OPTIMAL,21547,0,even time,21,1,4,3,0.25,100,5,5,false
