0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
1.167823076248169,0.0008941811525847218,OPTIMAL,291577,0,tight tolerances,236,3,10,2,0.5,500,2,5,false
