0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
23.10208296775818,0.000999967172274755,OPTIMAL,65877,0,even time,331,4,11,1,0.75,100,1,10,false
