0.001_time,0.001_gap,0.005_time,0.005_gap,0.01_time,0.01_gap,0.02_time,0.02_gap,0.05_time,0.05_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
307.5529100894928,0.024849604603179518,309.9784688949585,0.024716228794425355,307.8423910140991,0.02467194927718166,304.03398299217224,0.024630421605736898,0.0860910415649414,0.024630421605736898,OPTIMAL,84748,0,even time,723,9,1,3,0.25,500,30,30,false
