0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
301.8663811683655,0.007249829423616605,TIME_LIMIT,194493,0,one tolerance,789,9,12,3,0.75,500,30,30,false
