0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
11.664339065551758,0.000999804517518852,OPTIMAL,25509,0,tight tolerances,334,4,11,4,0.75,100,1,10,true
