0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
308.80878591537476,0.0015417617422305186,0.0699300765991211,0.0015417617422305186,OPTIMAL,143067,0,tight tolerances,802,9,14,4,0.75,500,1,30,true
