0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
48.60367202758789,0.0009999987010622566,OPTIMAL,76932,0,one tolerance,97,2,2,1,0.25,250,1,5,false
