0.001_time,0.001_gap,0.005_time,0.005_gap,0.01_time,0.01_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
309.8137729167938,0.008220882295021378,2030.2115931510925,0.008220367555835268,0.10522007942199707,0.008220367555835268,OPTIMAL,62604,0,even time,748,9,5,4,0.25,500,1,30,true
