0.001_time,0.001_gap,0.005_time,0.005_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.2189109325409,0.004206712974985278,0.0754539966583252,0.004206712974985278,OPTIMAL,84647,0,even time,411,5,9,3,0.5,250,10,10,false
