0.001_time,0.001_gap,termination,objective,infeasibility,method,problem_id,problem_dataset,problem_instance,problem_case,problem_tightness,problem_n_vars,problem_n_demands,problem_n_dimensions,problem_mixed_obj
304.4433660507202,0.0037149941830396473,TIME_LIMIT,59742,0,one tolerance,460,6,2,4,0.25,500,1,10,true
