phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.12389993667602539,0.0009929526442372413,OPTIMAL,0.0009929526442372413,even time,b 000100 05,b,5,100,1843.0
