phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
1.1485111713409424,0.000959046524306053,OPTIMAL,0.000959046524306053,even time,e 000900 15,e,15,900,102517.0
