phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.1889359951019287,0.000998539214483263,OPTIMAL,0.000998539214483263,even time,b 000200 05,b,5,200,3553.0
