phase 1 time,phase 1 gap,phase 2 time,phase 2 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
5.01844596862793,0.0030964941436049972,0.0050220489501953125,0.0030964941436049972,OPTIMAL,0.0030964941436049972,even time,d 000400 20,d,20,400,24633.0
