phase 1 time,phase 1 gap,phase 2 time,phase 2 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
5.1569108963012695,0.0011937693051707861,0.024825096130371094,0.0011937693051707861,OPTIMAL,0.0011937693051707861,even time,e 001600 40,e,40,1600,178501.0
