phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.25019383430480957,0.000691921810314045,OPTIMAL,0.000691921810314045,even time,c 000400 10,c,10,400,5597.999999999999
