phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
3.9973490238189697,9.998499614844937e-5,11577.000000000007,OPTIMAL,9.998499614844937e-5,ssit third,39,e 000100 10,e,10,100,11577.000000000007
