phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
1.2894041538238525,0.0,5597.0,OPTIMAL,0.0,ssit third,11,c 000400 10,c,10,400,5597.0
