phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.28906702995300293,0.0008599509294597886,1843.0,OPTIMAL,0.0008599509294597886,gap ssit,b 000100 05,b,5,100,1843.0
