phase 1 time,phase 1 gap,phase 1 obj,phase 2 time,phase 2 gap,phase 2 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
60.05140995979309,0.0003454220495995719,44572.0,0.015685081481933594,0.0003454220495995719,44572.0,OPTIMAL,0.0003454220495995719,ssit third,49,e 000400 40,e,40,400,44572.0
