phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
6.117664098739624,9.999829327606199e-5,23307.000000000007,OPTIMAL,9.999829327606199e-5,gap ssit,40,e 000200 10,e,10,200,23307.000000000007
