phase 1 time,phase 1 gap,phase 2 time,phase 2 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
5.0629119873046875,0.0010846846864918447,0.003698110580444336,0.0010846846864918447,OPTIMAL,0.0010846846864918447,even time,d 000900 15,d,15,900,55461.0
