phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.3811631202697754,0.0006970325892298045,OPTIMAL,0.0006970325892298045,even time,e 000200 05,e,5,200,24944.0
