phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
3.9966070652008057,0.0007371819234053365,OPTIMAL,0.0007371819234053365,even time,e 000900 30,e,30,900,100497.0
