phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.26166391372680664,0.0009094334248600003,OPTIMAL,0.0009094334248600003,even time,c 000100 20,c,20,100,1243.0
