phase 1 time,phase 1 gap,phase 2 time,phase 2 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
5.00611686706543,0.004620416368701809,0.0012578964233398438,0.004620416368701809,OPTIMAL,0.004620416368701809,even time,d 000100 10,d,10,100,6365.0
