phase 1 time,phase 1 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
1.4676251411437988,0.0008892946094010808,OPTIMAL,0.0008892946094010808,even time,e 001600 20,e,20,1600,180802.0
