phase 1 time,phase 1 gap,phase 2 time,phase 2 gap,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
5.138320207595825,0.002742061372878965,0.012278079986572266,0.002742061372878965,OPTIMAL,0.002742061372878965,even time,d 001600 40,d,40,1600,97372.0
