phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
1.2324669361114502,0.0009411026586150106,12751.0,OPTIMAL,0.0009411026586150106,3. ssit long,23,d 000200 05,d,5,200,12751.0
