phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.976654052734375,0.0008361204013377926,2392.0,OPTIMAL,0.0008361204013377926,3. ssit long,15,c 000200 20,c,20,200,2392.0
