phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.21229100227355957,0.0009007076989062835,23315.0,OPTIMAL,0.0009007076989062835,3. ssit long,40,e 000200 10,e,10,200,23315.0
