phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.16811895370483398,0.0008576329331046312,1166.0,OPTIMAL,0.0008576329331046312,3. ssit long,5,b 000100 20,b,20,100,1166.0
