phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
7.671840190887451,0.0009475304986379249,8443.0,OPTIMAL,0.0009475304986379249,3. ssit long,43,e 000100 20,e,20,100,8443.0
