phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
33.173506021499634,0.0007085262653680345,100208.0,OPTIMAL,0.0007085262653680345,3. ssit long,50,e 000900 60,e,60,900,100208.0
