phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
14.93845510482788,0.0008590538135853224,16297.0,OPTIMAL,0.0008590538135853224,3. ssit long,21,c 001600 80,c,80,1600,16297.0
