phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.08241105079650879,0.0,1407.0,OPTIMAL,0.0,2. ssit,3,b 000100 10,b,10,100,1407.0
