phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.7783010005950928,0.0,2827.0,OPTIMAL,0.0,2. ssit,4,b 000200 10,b,10,200,2827.0
